model,trial,truth_sine_covariance,rb_normalized_estimate,ramsey_estimate
static,56,0.0,0.03644519715797246,0.0013533464566929387
static,57,0.0,-0.0038171002245324867,-0.020162747600885877
static,58,0.0,0.036596583569143686,-0.024339090182086576
static,59,0.0,-0.016663318543922265,0.0010813315083660902
static,60,0.0,-0.05305444912647637,-0.0055450679749016185
static,61,0.0,0.008027805118110222,0.004466620017224421
static,62,0.0,-0.0748021884227362,0.0046963428887795144
static,63,0.0,0.025002547136441927,0.011127622108759838
static,64,0.0,0.050197571281373046,0.012307955524114123
static,65,0.0,-0.038555956262303126,0.004160002460629919
static,66,0.0,-0.01129775159940944,0.005688284325787385
static,67,0.0,0.09741283026267226,-0.008602592888779514
static,68,0.0,0.024223988450418295,-0.0012399267962598381
static,69,0.0,-0.05113184170460143,0.007358821358267709
static,70,0.0,-0.054352046936515755,-0.039226862389271644
static,71,0.0,0.011526993879183073,-0.005902628260334608
static,72,0.0,0.024438092089074805,0.012122447096456712
static,73,0.0,0.09356761541892226,-0.01395542415108264
static,74,0.0,-0.08023479792076771,0.018631582185039353
static,75,0.0,-0.041823740080585675,0.008579524483267709
static,76,0.0,0.05297226793184056,0.017907810962106308
static,77,0.0,-0.12619354968934543,0.022809847133366146
static,78,0.0,-0.03783146415169785,-0.020902858944389813
static,79,0.0,-0.03127859521099902,0.012592465858759838
static,80,0.0,-0.01855564868356302,-0.008329616756889813
static,81,0.0,-0.05939970241756888,-0.00031719057578738497
static,82,0.0,-0.07657124677042318,-0.006538931779035417
static,83,0.0,-0.029444656972810027,0.014562892162893748
static,84,0.0,-0.11789541169414369,0.0007295383243109965
static,85,0.0,-0.005551555963951758,0.02080866295521655
static,86,0.0,-0.1288817398191437,-0.018239419291338543
static,87,0.0,-0.05927210529958164,0.01176873154527558
static,88,0.0,-0.08278674028051178,-0.009087990588090511
static,89,0.0,0.043473851962352345,-0.031194251353346414
static,90,0.0,-0.021479569082185027,-0.02607114296259838
static,91,0.0,-0.07943244994156003,-0.00107460322342523
static,92,0.0,0.06586822750061516,-0.03444497416338588
static,93,0.0,-0.105566069835753,-0.003946619709645716
static,94,0.0,0.014727735143946874,-0.0068936085137795144
static,95,0.0,-0.042708269254429165,0.01606329970472442
static,96,0.0,-0.08859997846948815,-0.012160894438976388
static,97,0.0,-0.0185816006397638,0.012446365957185068
static,98,0.0,-0.11713415431225391,-0.009389802226870025
static,99,0.0,-0.05785988634965553,-0.01642758827509838
static,100,0.0,0.09146550696665846,0.007163701094980324
static,101,0.0,-0.016832006259227345,0.020807701771653586
static,102,0.0,-0.04034664124015749,0.0008583369217519676
static,103,0.0,-0.0929858590674213,-0.010402889702263773
static,104,0.0,-0.0342955101193405,-0.01651025006151574
static,105,0.0,-0.018155556025467513,-0.008470910740649651
static,106,0.0,-0.017582450326033464,-0.010973832738681133
static,107,0.0,-0.16253926434854823,0.01993014117864178
static,108,0.0,-0.02969768854576771,-0.0011822557824803237
static,109,0.0,0.03159866933747539,0.0025923120693898127
static,110,0.0,0.03730809970164863,-0.012136864849901619
static,111,0.0,0.20596770038754922,-0.030170590858759838
static,112,0.0,-0.0024156945896899734,-0.043253260334645716
static,113,0.0,-0.021163820281742123,-0.011879267655019676
static,114,0.0,0.022041861466535417,0.042071004552165336
static,115,0.0,-0.015047809270423242,-0.016805333415354284
static,116,0.0,0.21496654120017228,-0.0030286894069881942
static,117,0.0,0.09135953647883854,-0.007538562684547223
static,118,0.0,-0.05280574287955215,0.0005296121432086798
static,119,0.0,-0.0004152312992126289,-0.0070041446235236116
static,120,0.0,0.05101505790169785,0.02494271345964566
static,121,0.0,-0.12888822780819387,-0.0025798166830708347
static,122,0.0,-0.08510511503444883,-0.006435123954232291
static,123,0.0,-0.02937761441929134,-0.018169252891240162
static,124,0.0,0.06166401059608763,-0.009777159202755903
static,125,0.0,-0.03077469472810039,-0.00942344365157477
static,126,0.0,-0.04972827340674212,-0.03688734159694884
static,127,0.0,-0.03235776405634844,0.020108921321358275
static,128,0.0,-0.10292545829232279,0.005051980807086576
static,129,0.0,-0.028460645300196874,0.020268477792814932
static,130,0.0,-0.014035682978592513,-0.023571104515255903
static,131,0.0,0.10179222287155515,0.020569328248031482
static,132,0.0,0.0282422163355069,0.02789066344734248
static,133,0.0,-0.014247623954232291,-0.019069881889763773
static,134,0.0,-0.032630259596456705,0.010261595718503935
static,135,0.0,-0.03155757874015749,0.015931617556594446
static,136,0.0,0.014846681609867185,0.013165331262303126
static,137,0.0,0.11303807055856302,-0.020665446604330673
static,138,0.0,0.018244225209153517,-0.011887918307086576
static,139,0.0,0.03113369678887793,-0.03392497385580706
static,140,0.0,0.00811863696481302,-0.0033305010457677087
static,141,0.0,-0.04468710591473919,0.028600978100393748
static,142,0.0,0.1753616933747539,0.01005974717027558
static,143,0.0,-0.06204896461306595,-0.013461375799704745
static,144,0.0,-0.16552806463767228,0.009119709645669327
static,145,0.0,-0.04022120678518698,0.01977442944143698
static,146,0.0,0.0001427357591043607,-0.02018966074064965
static,147,0.0,0.07202965443528542,0.031943974532480324
static,148,0.0,-0.12049709530327266,0.02743986835629919
static,149,0.0,-0.026276355653297265,-0.0030661755659449064
static,150,0.0,-0.02035930963951771,-0.01954182301919294
static,151,0.0,0.011490228607898632,0.017995278666338543
static,152,0.0,-0.01637135903666341,0.01950529804379919
static,153,0.0,0.03381756159264271,-0.024335245447834608
static,154,0.0,0.017582450326033464,-0.015337606114665392
static,155,0.0,-0.038685716043307096,-0.03311661847933067
static,156,0.0,0.14120026836245078,0.025289700725885822
static,157,0.0,-0.06155587744525098,-0.0029690960260826404
static,158,0.0,0.20689548282172734,-0.027713805671751968
static,159,0.0,0.07220915546567422,-0.01327298382135822
static,160,0.0,-0.09334486112819883,-0.0014494648129921295
static,161,0.0,-0.0351086714136319,-0.010380782480314932
static,162,0.0,-0.16593897061085144,-0.001654196911909489
static,163,0.0,-0.12690290315883365,-0.004471425935039353
static,164,0.0,0.11705629844365156,0.0011265071358267376
static,165,0.0,0.06669652743602364,-0.013990026759350349
static,166,0.0,-0.13056645430917813,-0.010613388902559029
static,167,0.0,-0.07879013902559057,-0.027510034756397683
static,168,0.0,0.07734980545644687,0.059479961245078705
static,169,0.0,-0.2011449618602362,-0.017451248769685068
static,170,0.0,0.03907499538631888,0.015988327386810997
static,171,0.0,0.016650342565821874,0.039898729699803126
static,172,0.0,-0.0887081116203248,-0.02015698049950787
static,173,0.0,0.13128878375676672,0.0038601131889763884
static,174,0.0,-0.08926824134165846,0.007032018946850349
static,175,0.0,-0.07246434970164864,0.02399114173228345
static,176,0.0,0.06351525013841042,0.0001470610851378451
static,177,0.0,-0.05296361727977363,0.011756236158956712
static,178,0.0,-0.039209080493356314,0.01926115741879919
static,179,0.0,0.024271567036786394,-0.001171682763287385
static,180,0.0,0.023927703617125977,0.032340943343996065
static,181,0.0,-0.1693343515471211,0.011854276882381887
static,182,0.0,-0.024223988450418295,-0.012892355130413424
static,183,0.0,0.1540162093996063,-0.003942774975393748
static,184,0.0,-0.130551315668061,0.013497900775098381
static,185,0.0,0.10679662509227364,0.012331023929625984
static,186,0.0,-0.05875090351254922,0.001867579662893748
static,187,0.0,0.10355695589320865,-0.02260703740157477
static,188,0.0,-0.07323642039862208,0.02089132474163391
static,189,0.0,0.039568082554133854,0.011591873769685013
static,190,0.0,0.07945191390871062,-0.03266678457185035
static,191,0.0,-0.040264460045521616,-0.0068878414124016185
static,192,0.0,0.0654702975055364,0.0015052134596457156
static,193,0.0,-0.040203905481053126,0.012536717212106308
static,194,0.0,0.026135782557209636,-0.012589582308070835
static,195,0.0,-0.06902571550504427,0.023324080339566955
static,196,0.0,0.17134346548966536,1.2495386318867041e-05
static,197,0.0,-0.06135474978469492,-0.014582115834153586
static,198,0.0,-0.04080080047367129,-0.06255767101377951
static,199,0.0,0.11042989896038385,-0.013358529158464583
white,0,0.0,-0.0688245878444882,0.026758389210137797
white,1,0.0,-0.000274658203125,-0.02325103038877953
white,2,0.0,-0.12410874254121554,-0.037154550627460634
white,3,0.0,-0.03970000499815453,-0.0046800027682086616
white,4,0.0,-0.07172039362389271,0.02055298812746063
white,5,0.0,0.02846064530019685,0.01576917753444882
white,6,0.0,-0.020631805179625984,0.017539677657480313
white,7,0.0,0.10283895177165354,-0.0001287985974409451
white,8,0.0,0.07914697842335139,0.018651767039862203
white,9,0.0,-0.003531628706323819,0.0629392608882874
white,10,0.0,0.11456707331139271,0.06303249569389764
white,11,0.0,0.15212387925996557,-0.030548335999015748
white,12,0.0,-0.13993078517162894,0.07160336952509842
white,13,0.0,0.055076539047121065,-0.01553464874507874
white,14,0.0,-0.07432856522207185,-0.02017908772145669
white,15,0.0,0.1103844830370325,0.055581400713582675
white,16,0.0,-0.12322853869340551,0.026164377768208662
white,17,0.0,-0.020891324741633858,0.02374507874015748
white,18,0.0,-0.03152081346887303,0.02837125522883858
white,19,0.0,0.059358611820250984,0.05423670490895669
white,20,0.0,0.014662855253444882,-0.005691167876476378
white,21,0.0,0.14271413247416337,0.04498146838090551
white,22,0.0,0.005992739219365157,-0.012988473486712598
white,23,0.0,0.041931873231422244,0.024543822281003935
white,24,0.0,-0.0700573057640256,0.0009112020177165354
white,25,0.0,0.018412912924458662,0.005521999569389764
white,26,0.0,0.03828346072219488,0.0463501937746063
white,27,0.0,-0.10550118994525098,-0.0639763779527559
white,28,0.0,0.13999999038816438,0.0001951202632874023
white,29,0.0,-0.013644240972563977,-0.0326783187746063
white,30,0.0,-0.04424592265932579,-0.039101908526082675
white,31,0.0,0.12782636026697836,0.0055662140132874014
white,32,0.0,0.05038788562684547,0.001090943343996063
white,33,0.0,-0.03820776751660925,-0.017823226808562992
white,34,0.0,-0.007651501753198819,0.012644369771161417
white,35,0.0,0.07419880544106792,0.013550765871062992
white,36,0.0,-0.007536880613312008,0.03961421936515748
white,37,0.0,-0.05269328440268209,-0.029576579416830708
white,38,0.0,-0.0017344557394192914,-0.0034064345472440945
white,39,0.0,0.04249416561577264,0.021241195558562992
white,40,0.0,-0.02521881343811516,-0.0295775406003937
white,41,0.0,-0.10014211098978838,0.009298489788385827
white,42,0.0,-0.0736019104484498,0.007238673412893701
white,43,0.0,-0.044983390748031496,-0.002891240157480315
white,44,0.0,-0.002247006874384843,-0.006477416031003937
white,45,0.0,0.023940679595226378,-0.0013072096456692912
white,46,0.0,0.07239298182209646,0.0004056194635826772
white,47,0.0,-0.06633968803826279,-0.005806509904035433
white,48,0.0,-0.029552790123646654,-0.03193916861466536
white,49,0.0,0.06924414446973426,0.02539543091781496
white,50,0.0,-0.1830824003444882,-0.031703678641732284
white,51,0.0,0.15766245924581693,-0.04351470226377953
white,52,0.0,0.10059627022330217,-0.0014696496678149606
white,53,0.0,0.02250034602608268,-0.00965701125738189
white,54,0.0,0.006295512041707677,0.03894427442175197
white,55,0.0,-0.04417671744279036,-0.025876983882874016
white,56,0.0,0.0687986358882874,0.09168826125738189
white,57,0.0,0.07314558855191929,0.04429037739911417
white,58,0.0,0.00644041046382874,-0.01648429810531496
white,59,0.0,-0.09307020292507381,0.0007862481545275591
white,60,0.0,0.05685208538385827,0.05963471179872047
white,61,0.0,-0.00017301304133858275,-0.005241333968996063
white,62,0.0,-0.1268639752245325,0.01375838152066929
white,63,0.0,-0.2298543134073573,-0.06333911325049213
white,64,0.0,0.1248894638902559,0.011534202755905512
white,65,0.0,-0.04444056233083169,-0.024492879552165354
white,66,0.0,0.08992569089874508,0.009841558501476378
white,67,0.0,-0.06938255490280512,-0.00406003937007874
white,68,0.0,-0.09585787555364172,0.034458430733267716
white,69,0.0,-0.034914031742125984,0.021974578617125984
white,70,0.0,0.046094999538631894,0.0055585245447834645
white,71,0.0,0.18699033241572344,-0.023796982652559057
white,72,0.0,-0.019258514164000984,-0.02119505874753937
white,73,0.0,-0.06182404765932579,-0.0026845856914370077
white,74,0.0,-0.01800416961429626,0.02042515071358268
white,75,0.0,0.09155201348732775,-0.014473502091535433
white,76,0.0,-0.10744109867125985,-0.013628621739665354
white,77,0.0,0.16156390332800197,0.04106849009596457
white,78,0.0,0.019786203940083662,0.004532941683070866
white,79,0.0,0.044857956293061024,-0.009508988988681102
white,80,0.0,-0.054689422367125984,-0.0019742710383858267
white,81,0.0,0.06491881843626969,2.8835506889765897e-06
white,82,0.0,-0.10073468065637303,-0.013191283218503937
white,83,0.0,0.04709414985236221,-0.0031488373523622048
white,84,0.0,0.03700100155327264,0.03294360543799212
white,85,0.0,-0.04553919514333169,-0.011979230745570866
white,86,0.0,-0.07161009781003937,-0.027639794537401573
white,87,0.0,-0.054583451879306105,-0.04279862050935039
white,88,0.0,-0.007459024744709645,0.011227585199311024
white,89,0.0,0.11040394700418307,0.01764733021653543
white,90,0.0,-0.08530624269500492,-0.03164408526082677
white,91,0.0,0.0613828644039124,0.002829724409448819
white,92,0.0,-0.03844998577448327,-0.03508800596702756
white,93,0.0,0.1888978011964813,0.03291861466535433
white,94,0.0,0.04457464743786909,-0.030311884842519683
white,95,0.0,-0.03935614157849409,-0.019379382997047244
white,96,0.0,0.014003243033341536,-0.03261872539370079
white,97,0.0,-0.007260059747170276,-0.03987854484498032
white,98,0.0,-0.01462176465612697,-0.03982664093257874
white,99,0.0,-0.20856289600762795,-0.02925169937253937
white,100,0.0,-0.04298292745755414,0.011746624323326772
white,101,0.0,0.10619324211060532,0.05774886964812992
white,102,0.0,-0.19849353700172243,-0.0006978192667322835
white,103,0.0,-0.18230816698449803,0.02778204970472441
white,104,0.0,0.1570763775682825,-0.022127406803641732
white,105,0.0,-0.10672525721272146,-0.0336664154773622
white,106,0.0,-0.027351199172613187,0.008473794291338583
white,107,0.0,-0.11481145423228346,-0.049265463521161415
white,108,0.0,-0.00982281542199803,0.034134511872539366
white,109,0.0,-0.019812155896284447,-0.03222560131643701
white,110,0.0,-0.14921726016547737,-0.0008285402312992126
white,111,0.0,-0.06402563861035926,-0.024225670521653545
white,112,0.0,0.04953363373523622,-0.017423374446358268
white,113,0.0,0.011501041922982284,-0.018041415477362203
white,114,0.0,0.04651239350086122,-0.03716224009596457
white,115,0.0,0.06455765371247539,0.01692740372785433
white,116,0.0,0.13882133904404528,0.04439514640748032
white,117,0.0,-0.07288823165292815,-0.014475424458661417
white,118,0.0,-0.11758615088275098,-0.03415661909448819
white,119,0.0,0.008873406357652559,0.024713951771653545
white,120,0.0,0.023224838136687992,0.00797974593996063
white,121,0.0,-0.14566400482898623,-0.03696904219980315
white,122,0.0,0.003927396038385826,-0.06092654250738189
white,123,0.0,-0.13204139048658955,-0.027765709584153545
white,124,0.0,0.12251485989788385,0.048630121186023625
white,125,0.0,-0.09013114388533465,-0.01507808655265748
white,126,0.0,0.07418799212598425,0.07675627460629922
white,127,0.0,0.06413160909817914,0.004796305979330709
white,128,0.0,-0.011691356268454724,0.018404742864173228
white,129,0.0,-0.04766509288877953,-0.00536628783218504
white,130,0.0,0.007792074849286418,0.012343519315944882
white,131,0.0,-0.11241306094672736,-0.07895834614911418
white,132,0.0,0.02957874207984744,0.014685923658956693
white,133,0.0,-0.043856643316313976,0.04794191375492126
white,134,0.0,0.038417545829232284,0.015148252952755906
white,135,0.0,0.06636780265748031,-0.0006363035187007874
white,136,0.0,0.06704471618171752,0.05095618540846457
white,137,0.0,0.03673931932824803,0.009830024298720472
white,138,0.0,-0.012794314406988189,-0.04381651390255906
white,139,0.0,-0.01776843934547244,-0.02373258335383858
white,140,0.0,-0.029189462736835627,-0.042759211983267716
white,141,0.0,-0.10717076579416832,-0.0020953801673228344
white,142,0.0,-0.0009256197711614174,0.004189799151082677
white,143,0.0,0.008756622554749016,0.019312100147637797
white,144,0.0,-0.012841892993356299,-0.014993502399114173
white,145,0.0,-0.06322977862020178,0.003318966843011811
white,146,0.0,0.10235884058193898,0.06273837352362205
white,147,0.0,0.051657368817667325,0.0030921275221456692
white,148,0.0,-0.1469010480745571,0.0033554918184055117
white,149,0.0,-0.03466316283218504,0.06944359005905512
white,150,0.0,0.012792151743971455,0.031193290169783464
white,151,0.0,0.008516566959891732,-0.020438607283464565
white,152,0.0,0.007997527835875984,0.04317252091535433
white,153,0.0,-0.05384814645361712,-0.06664942944143701
white,154,0.0,0.11001683032418799,0.06389563853346457
white,155,0.0,-0.07260059747170275,0.005630613312007874
white,156,0.0,0.09708410548412894,0.0015369325172244095
white,157,0.0,-0.056791530819389764,-0.012394462044783465
white,158,0.0,-0.14001945435531496,-0.05181740588090551
white,159,0.0,-0.10141159418061024,0.029673658956692914
white,160,0.0,-0.1255058228500246,0.013456569881889764
white,161,0.0,0.07056769423597442,-0.01643912247785433
white,162,0.0,0.02927596925750492,-0.026826633243110236
white,163,0.0,0.05101073257566437,0.004332054318405512
white,164,0.0,0.008499265655757874,0.020117571973425195
white,165,0.0,0.20766106552965058,0.0344728484867126
white,166,0.0,0.0007115161325049212,0.03847425565944882
white,167,0.0,0.014922374815452756,0.047981322281003935
white,168,0.0,-0.003830076202632874,-0.04156349963090551
white,169,0.0,-0.11747152974286418,-0.04233533003198819
white,170,0.0,0.014608788678026575,-0.0064697265625
white,171,0.0,0.07065203809362697,-0.03094818836122047
white,172,0.0,-0.0745664581539124,-0.014339897576279528
white,173,0.0,0.045061246616633854,-0.038740503506397635
white,174,0.0,-0.154479019285187,-0.002386618786909449
white,175,0.0,0.04197080116572342,0.014392762672244094
white,176,0.0,0.024572177196112207,0.050221841166338585
white,177,0.0,-0.054319606991264764,0.007273276021161418
white,178,0.0,-0.019931102362204724,-0.010745071050688976
white,179,0.0,0.0945624404066191,0.0042993740772637795
white,180,0.0,0.027537188192052163,0.012746255228838583
white,181,0.0,-0.028828298013041338,0.024167038324311024
white,182,0.0,0.0268494613527313,0.06117068313238189
white,183,0.0,0.0017993356299212601,-0.021119125246062992
white,184,0.0,0.10702803003506398,0.08471968042568898
white,185,0.0,0.02384552242249016,0.02690929502952756
white,186,0.0,0.0007007028174212598,-0.032738873339074805
white,187,0.0,-0.06880728654035433,0.012077271468996063
white,188,0.0,-0.04704440860297736,0.003929318405511811
white,189,0.0,0.11801219549704725,-0.010949803149606299
white,190,0.0,0.05829890694205216,0.010369248277559055
white,191,0.0,-0.044129138856422244,-0.00517212875246063
white,192,0.0,-0.018293966458538386,-0.013655534879429134
white,193,0.0,-0.1789625272976132,-0.00889287032480315
white,194,0.0,-0.008754459891732284,0.008972648560531496
white,195,0.0,0.025621068759227365,0.06877268393208662
white,196,0.0,0.04409453624815453,-0.062439445435531496
white,197,0.0,0.07685888095164861,0.03733044721948819
white,198,0.0,0.04734718142531988,0.016127699003444882
white,199,0.0,0.12097504382997047,-0.00335933655265748
